Claim_ID;Policy_ID;Accident_Date;Report_Date;Payment_Date;Indemnity
8418;87018;2016-12-06;2016-12-18;2017-01-07;100
8419;70573;2017-10-11;2017-10-31;2017-11-30;104
8420;93709;2015-04-24;2015-05-03;2015-05-23;124
8421;63921;2015-04-06;2015-04-25;2015-05-25;125
8422;25425;2017-07-20;2017-07-28;2017-08-07;110
8423;26679;2014-02-09;2014-02-25;2017-09-17;73
8424;18971;2016-10-22;2016-10-25;2016-11-14;105
8425;59166;2015-09-19;2015-09-30;2015-10-20;105
8426;10883;2013-03-18;2013-03-29;2013-04-28;135
8427;82188;2017-11-20;2017-12-02;2018-01-01;88
8428;41820;2014-02-20;2014-03-31;2016-09-12;83
8429;92180;2014-11-07;2014-11-24;2015-01-03;110
8430;54630;2018-08-11;2018-09-19;2018-11-21;78
8431;14137;2018-01-13;2018-01-17;2018-01-27;108
8432;33013;2013-05-11;2013-05-29;2013-06-08;108
8433;29379;2013-07-22;2013-08-08;2013-08-28;97
8434;99163;2017-06-20;2017-07-03;2017-09-10;95
8435;33032;2017-08-09;2017-08-14;2018-11-03;74
8436;72362;2015-08-23;2015-10-08;2015-10-18;119
8437;17410;2013-11-17;2013-12-04;2013-12-14;138
8438;42276;2016-08-28;2016-09-16;2016-09-26;103
8439;62327;2014-12-01;2014-12-04;2015-07-06;123
8440;65239;2013-01-17;2013-02-23;2015-04-29;86
8441;25123;2017-02-20;2017-03-09;2018-09-30;84
8442;64576;2014-01-26;2014-02-15;2018-12-10;47
8443;14329;2016-09-09;2016-09-21;2018-09-29;79
8444;91197;2015-08-14;2015-09-03;2015-09-13;100
8445;78847;2016-03-31;2016-04-04;2016-11-16;110
8446;12723;2017-01-18;2017-02-18;2017-03-30;95
8447;85298;2017-11-06;2017-11-11;2017-12-21;95
8448;74306;2017-08-22;2017-09-30;2017-12-03;114
8449;58135;2013-08-05;2013-09-14;2013-10-04;89
8450;98444;2017-07-14;2017-08-24;2017-10-03;125
8451;27503;2013-08-29;2013-09-07;2014-06-14;104
8452;71203;2013-09-18;2013-10-05;2013-11-04;127
8453;81362;2015-04-08;2015-05-24;2015-06-23;104
8454;26388;2016-08-07;2016-08-22;2016-10-01;68
8455;64124;2014-09-07;2014-10-17;2017-10-12;72
8456;20539;2013-12-22;2013-12-31;2014-01-10;109
8457;40978;2017-06-17;2017-06-24;2017-07-14;77
8458;45178;2013-11-14;2013-11-18;2018-05-19;53
8459;64998;2016-05-21;2016-06-08;2016-06-18;112
8460;50498;2016-08-28;2016-10-04;2017-11-23;97
8461;22017;2018-08-24;2018-09-11;2018-11-18;95
8462;17972;2016-07-10;2016-07-16;2016-08-05;100
8463;81971;2013-04-15;2013-04-28;2013-05-28;131
8464;96208;2015-03-24;2015-04-05;2015-06-04;154
8465;72289;2016-09-12;2016-10-01;2016-11-10;100
8466;91457;2018-03-11;2018-04-17;2018-06-21;109
8467;62329;2017-09-30;2017-10-18;2017-11-17;100
8468;33435;2016-02-19;2016-02-29;2018-09-30;84
8469;56678;2017-12-27;2018-01-05;2018-02-04;75
8470;86098;2013-09-01;2013-10-09;2016-03-19;68
8471;90288;2013-06-14;2013-06-21;2013-07-11;118
8472;83307;2014-10-29;2014-11-15;2014-12-05;129
8473;59077;2015-06-21;2015-07-07;2015-07-17;114
8474;13455;2017-03-17;2017-05-03;2017-05-13;88
8475;15214;2015-05-17;2015-06-05;2015-07-05;133
8476;89549;2016-04-24;2016-04-27;2016-09-08;110
8477;12234;2016-04-17;2016-04-26;2016-05-26;104
8478;25958;2013-03-14;2013-04-20;2018-07-27;60
8479;54034;2017-04-17;2017-05-03;2017-06-02;115
8480;77727;2014-10-18;2014-10-31;2014-11-20;110
8481;75923;2013-10-31;2013-11-10;2016-07-30;81
8482;13805;2015-06-18;2015-07-05;2015-07-25;106
8483;43744;2013-11-22;2013-11-25;2015-06-25;94
8484;44610;2017-11-05;2017-11-22;2017-12-22;99
8485;72247;2016-12-02;2017-01-08;2017-10-25;102
8486;54050;2016-12-24;2017-01-09;2017-01-29;78
8487;68465;2013-05-02;2013-06-13;2013-07-13;130
8488;91083;2016-12-21;2017-01-09;2017-02-18;89
8489;46390;2015-12-24;2016-01-10;2016-06-21;82
8490;22775;2018-06-04;2018-06-19;2018-09-03;104
8491;83739;2017-03-24;2017-05-04;2018-04-04;91
8492;28405;2016-10-16;2016-11-05;2016-11-15;97
8493;97720;2015-09-27;2015-09-30;2015-10-10;155
8494;29730;2015-03-08;2015-03-21;2015-04-10;111
8495;28498;2016-04-10;2016-04-18;2016-05-18;106
8496;21177;2013-09-15;2013-09-29;2013-10-29;111
8497;19087;2014-10-23;2014-11-07;2017-12-05;60
8498;95520;2017-12-13;2018-01-02;2018-01-12;92
8499;78369;2017-07-20;2017-08-08;2017-09-17;110
8500;14159;2018-03-10;2018-03-28;2018-07-02;125
8501;61526;2017-08-12;2017-09-21;2017-10-21;51
8502;89122;2018-08-27;2018-09-01;2018-10-01;82
8503;99713;2013-12-27;2014-01-11;2014-01-21;112
8504;98223;2013-07-31;2013-08-04;2018-03-02;74
8505;55156;2017-07-12;2017-07-31;2017-08-20;113
8506;93472;2016-01-25;2016-01-30;2016-03-10;104
8507;67526;2017-08-18;2017-09-01;2018-04-24;79
8508;63295;2015-02-24;2015-03-05;2017-01-26;82
8509;90026;2016-01-12;2016-01-22;2018-09-28;89
8510;56006;2016-01-10;2016-01-14;2016-02-13;117
8511;59411;2014-11-05;2014-11-17;2017-07-10;74
8512;60128;2015-06-22;2015-07-11;2015-07-21;144
8513;26786;2017-01-02;2017-01-06;2017-02-05;127
8514;46200;2015-02-23;2015-02-27;2015-07-23;119
8515;60444;2018-04-27;2018-05-16;2018-06-15;126
8516;11284;2013-09-09;2013-09-21;2018-08-19;61
8517;51940;2018-04-20;2018-05-27;2018-09-14;105
8518;53187;2013-04-26;2013-06-04;2016-07-21;80
8519;71715;2016-08-20;2016-09-01;2016-09-11;98
8520;22697;2015-12-16;2015-12-30;2016-01-09;75
8521;31881;2016-09-13;2016-09-27;2016-10-17;104
8522;21450;2015-11-06;2015-11-16;2017-07-29;75
8523;59287;2014-01-01;2014-01-20;2014-03-01;123
8524;58310;2016-10-02;2016-10-13;2017-08-26;94
8525;93263;2016-11-26;2016-12-14;2017-01-13;72
8526;18899;2015-07-17;2015-07-29;2015-08-18;131
8527;97017;2013-06-30;2013-07-08;2013-08-17;100
8528;62001;2018-06-02;2018-06-15;2018-06-22;77
8529;79290;2018-04-03;2018-04-22;2018-09-25;77
8530;98373;2017-03-21;2017-04-07;2018-11-16;87
8531;76469;2016-03-22;2016-03-28;2018-01-07;67
8532;85061;2016-04-18;2016-04-23;2016-10-10;108
8533;13423;2013-02-26;2013-03-05;2013-03-15;131
8534;87598;2014-04-18;2014-05-06;2014-05-16;110
8535;67800;2017-08-27;2017-09-12;2017-10-02;83
8536;36690;2016-07-21;2016-09-02;2016-10-02;106
8537;36493;2014-04-14;2014-05-31;2014-06-10;114
8538;79766;2016-08-30;2016-09-18;2016-10-08;123
8539;98142;2013-10-03;2013-10-20;2013-12-22;135
8540;10411;2013-02-04;2013-02-15;2013-03-17;123
8541;48876;2017-08-22;2017-09-08;2017-09-18;70
8542;70772;2014-02-18;2014-04-03;2014-04-23;106
8543;79912;2018-07-19;2018-09-01;2018-10-11;100
8544;65287;2018-04-18;2018-04-21;2018-05-11;91
8545;19213;2013-07-19;2013-08-04;2013-08-14;129
8546;98036;2014-10-13;2014-11-19;2018-09-12;59
8547;31698;2017-07-20;2017-08-01;2017-09-10;123
8548;14474;2016-02-07;2016-02-11;2016-03-02;101
8549;93814;2016-07-05;2016-08-15;2016-09-14;97
8550;38543;2018-07-30;2018-08-10;2018-09-09;85
8551;82972;2016-04-05;2016-04-14;2016-06-03;73
8552;32376;2017-03-08;2017-03-18;2017-10-11;125
8553;83595;2014-08-06;2014-08-14;2014-09-13;127
8554;15069;2013-08-17;2013-08-30;2013-09-29;118
8555;23864;2014-09-21;2014-09-29;2016-05-03;76
8556;71639;2015-11-25;2016-01-03;2016-07-09;114
8557;23073;2017-12-28;2018-01-13;2018-02-02;88
8558;56400;2015-03-29;2015-04-18;2015-05-28;104
8559;67491;2017-06-05;2017-07-18;2017-08-27;119
8560;98785;2015-05-06;2015-05-15;2016-08-20;113
8561;79986;2015-05-20;2015-05-27;2015-06-26;112
8562;80963;2014-03-17;2014-03-28;2014-04-17;108
8563;84105;2013-08-28;2013-10-06;2013-11-15;128
8564;34431;2013-11-08;2013-12-26;2016-09-10;69
8565;47411;2016-10-11;2016-10-21;2016-11-10;117
8566;17946;2017-04-30;2017-05-14;2017-06-03;96
8567;11474;2017-07-28;2017-08-08;2018-12-28;90
8568;42031;2017-04-01;2017-04-19;2017-05-09;108
8569;68816;2018-03-23;2018-04-02;2018-04-22;102
8570;46265;2016-01-04;2016-01-08;2016-01-18;114
8571;34262;2016-09-15;2016-10-25;2016-12-04;124
8572;12291;2013-12-07;2014-01-13;2017-05-12;70
8573;32773;2016-08-01;2016-08-12;2016-08-22;51
8574;31739;2015-12-26;2016-01-10;2016-03-31;87
8575;84029;2013-05-15;2013-05-19;2013-06-28;103
8576;61153;2015-03-02;2015-03-21;2015-04-30;116
8577;39554;2018-07-04;2018-07-09;2018-08-08;91
8578;22700;2014-07-15;2014-07-24;2016-11-19;91
8579;72867;2015-12-24;2015-12-31;2017-05-19;67
8580;99632;2014-05-26;2014-06-10;2014-07-20;137
8581;87581;2016-02-18;2016-02-23;2018-01-31;82
8582;92801;2014-04-08;2014-05-25;2014-07-04;101
8583;88672;2018-06-11;2018-06-23;2018-07-23;105
8584;44204;2018-01-12;2018-01-23;2018-02-22;89
8585;67923;2013-12-12;2013-12-25;2014-01-24;95
8586;79565;2013-11-16;2013-12-06;2014-01-05;106
8587;92765;2016-04-18;2016-04-26;2016-06-05;127
8588;37661;2015-12-03;2016-01-13;2016-02-12;98
8589;86857;2018-04-11;2018-04-20;2018-09-01;130
8590;64434;2015-08-23;2015-09-06;2016-09-27;54
8591;69547;2017-10-27;2017-12-07;2018-01-06;105
8592;68356;2016-09-20;2016-11-06;2016-12-16;102
8593;48876;2013-03-16;2013-03-25;2014-05-01;113
8594;41560;2014-05-31;2014-06-18;2014-06-28;130
8595;20066;2017-10-04;2017-11-18;2017-12-28;117
8596;13029;2017-03-07;2017-03-24;2017-11-20;95
8597;78358;2016-09-12;2016-09-29;2016-10-09;100
8598;74985;2013-11-27;2013-12-16;2013-12-26;100
8599;87519;2013-05-16;2013-05-25;2017-02-01;74
8600;62531;2013-12-27;2014-01-11;2016-09-23;76
8601;75190;2016-02-13;2016-02-28;2016-03-09;110
8602;44522;2013-09-16;2013-10-02;2014-05-28;93
8603;39454;2014-08-12;2014-08-30;2014-09-29;104
8604;97454;2016-09-28;2016-11-04;2017-12-24;81
8605;11234;2014-03-17;2014-04-02;2015-01-06;95
8606;49197;2018-05-20;2018-06-08;2018-07-08;99
8607;25440;2013-02-20;2013-03-10;2013-03-30;110
8608;64575;2013-11-20;2013-12-21;2014-01-30;101
8609;72239;2016-09-08;2016-09-11;2016-09-21;120
8610;17225;2015-04-25;2015-05-12;2015-06-21;94
8611;87486;2016-06-01;2016-06-05;2016-07-15;139
8612;44728;2016-02-07;2016-02-27;2016-03-18;87
8613;29734;2018-06-23;2018-07-31;2018-09-14;104
8614;60315;2015-02-18;2015-02-26;2015-04-07;87
8615;40909;2018-04-20;2018-05-29;2018-12-12;122
8616;88951;2017-04-01;2017-04-06;2017-05-06;121
8617;79393;2018-04-30;2018-05-05;2018-06-14;83
8618;79692;2015-03-31;2015-04-20;2018-07-13;64
8619;12257;2013-04-21;2013-05-11;2013-06-20;142
8620;81158;2014-12-12;2014-12-29;2015-01-08;118
8621;80361;2016-09-14;2016-09-27;2018-03-18;96
8622;22588;2018-05-06;2018-06-13;2018-10-07;95
8623;16803;2016-03-09;2016-03-15;2017-06-21;114
8624;96563;2017-04-12;2017-04-15;2017-05-05;81
8625;36728;2014-12-04;2014-12-20;2015-01-09;122
8626;49277;2018-03-15;2018-03-20;2018-03-30;105
8627;71153;2013-08-15;2013-09-04;2013-09-24;123
8628;39921;2016-03-05;2016-03-13;2017-01-25;98
8629;58286;2013-03-30;2013-04-08;2013-05-18;107
8630;24528;2014-07-03;2014-08-08;2017-06-17;85
8631;38239;2017-10-12;2017-10-24;2018-01-31;79
8632;59022;2014-12-25;2014-12-30;2015-01-09;86
8633;16446;2013-02-10;2013-03-19;2015-03-04;93
8634;50828;2013-12-17;2013-12-27;2014-01-16;91
8635;36293;2016-02-28;2016-03-15;2016-04-14;112
8636;53161;2018-06-26;2018-07-05;2018-07-25;97
8637;71118;2016-06-14;2016-06-17;2016-06-27;102
8638;72383;2015-07-16;2015-07-19;2015-08-08;127
8639;58373;2018-01-30;2018-02-07;2018-02-17;105
8640;53783;2016-06-07;2016-06-11;2016-07-21;127
8641;98246;2014-11-05;2014-12-13;2018-02-06;62
8642;73343;2013-12-06;2013-12-16;2013-12-26;99
8643;30902;2016-11-19;2017-01-05;2017-01-25;80
8644;13836;2015-03-14;2015-03-25;2015-12-18;87
8645;73268;2014-04-18;2014-04-21;2014-05-31;120
8646;53999;2014-11-28;2014-12-06;2014-12-16;106
8647;40165;2013-11-30;2013-12-12;2015-03-01;87
8648;46662;2015-11-13;2015-11-18;2016-06-16;86
8649;63458;2017-01-13;2017-01-16;2017-02-25;93
8650;64556;2014-05-31;2014-07-14;2014-08-23;99
8651;23931;2018-10-10;2018-10-21;2018-11-10;106
8652;62702;2015-07-30;2015-08-13;2015-08-23;97
8653;16591;2013-05-18;2013-06-02;2013-07-12;134
8654;73835;2014-08-24;2014-09-30;2014-11-09;121
8655;15686;2013-10-09;2013-10-24;2013-11-13;129
8656;29641;2015-05-17;2015-06-04;2015-06-24;127
8657;32280;2015-06-17;2015-07-02;2015-07-22;117
8658;68795;2017-02-11;2017-03-19;2017-04-08;94
8659;19252;2013-12-10;2013-12-28;2017-08-17;76
8660;41085;2014-03-18;2014-03-21;2017-09-07;76
8661;75125;2016-09-14;2016-09-21;2016-10-01;131
8662;70752;2014-07-31;2014-08-03;2016-02-07;77
8663;56017;2014-10-09;2014-10-22;2014-11-21;111
8664;68249;2016-06-13;2016-07-01;2017-07-21;75
8665;70619;2018-02-03;2018-03-12;2018-09-28;89
8666;79918;2013-08-28;2013-09-06;2013-10-06;133
8667;45520;2013-06-06;2013-07-13;2018-04-11;58
8668;29287;2016-09-27;2016-10-04;2016-11-13;121
8669;97553;2016-01-28;2016-03-01;2016-03-11;122
8670;91264;2017-12-17;2017-12-31;2018-12-10;81
8671;44339;2016-09-09;2016-09-27;2017-06-02;94
8672;99007;2017-01-02;2017-01-11;2017-07-25;79
8673;86368;2015-04-13;2015-04-20;2015-05-10;106
8674;60254;2018-05-28;2018-06-07;2018-07-17;104
8675;76541;2017-02-16;2017-03-25;2017-07-06;133
8676;30005;2017-10-19;2017-10-29;2018-05-11;83
8677;81500;2013-09-02;2013-10-09;2018-08-23;66
8678;66522;2015-01-28;2015-02-04;2015-02-24;132
8679;83624;2017-11-11;2017-11-22;2017-12-22;89
8680;35394;2016-02-05;2016-02-22;2018-09-22;67
8681;38085;2013-08-17;2013-09-04;2013-10-04;141
8682;15570;2013-07-16;2013-07-25;2015-10-09;67
8683;89227;2016-04-03;2016-04-17;2016-09-24;124
8684;31778;2018-03-23;2018-04-10;2018-09-23;110
8685;93136;2015-01-27;2015-02-08;2016-04-28;109
8686;67346;2018-01-18;2018-02-04;2018-03-16;75
8687;22439;2018-02-13;2018-02-23;2018-03-05;93
8688;90244;2016-11-08;2016-12-22;2017-01-11;86
8689;46730;2016-10-25;2016-11-07;2016-12-07;112
8690;61919;2016-12-17;2017-01-03;2017-01-13;88
8691;69356;2014-11-05;2014-11-25;2014-12-05;121
8692;14881;2014-10-08;2014-10-17;2017-05-15;69
8693;73819;2015-03-20;2015-04-06;2018-10-01;53
8694;23285;2016-07-15;2016-07-20;2018-02-06;87
8695;84479;2013-11-16;2013-12-29;2014-01-08;105
8696;12372;2016-02-21;2016-02-26;2016-03-17;88
8697;83224;2013-07-23;2013-07-27;2013-08-16;121
8698;50059;2015-04-03;2015-04-11;2016-12-16;85
8699;41555;2015-07-31;2015-08-04;2018-02-05;73
8700;44304;2018-09-02;2018-09-15;2018-10-25;106
8701;63229;2017-04-21;2017-05-07;2018-09-02;97
8702;77257;2017-02-14;2017-03-05;2017-03-15;69
8703;14574;2016-05-01;2016-05-16;2016-06-15;129
8704;54952;2014-12-07;2015-01-14;2015-08-10;101
8705;56288;2014-10-08;2014-10-17;2018-10-19;70
8706;70627;2016-08-04;2016-08-12;2016-09-01;120
8707;42449;2017-06-12;2017-06-22;2017-07-22;97
8708;71184;2016-07-17;2016-07-31;2016-08-20;109
8709;24392;2016-10-13;2016-10-30;2016-11-19;86
8710;46684;2017-12-10;2018-01-26;2018-02-15;103
8711;97132;2013-11-01;2013-11-15;2018-02-12;69
8712;69718;2015-11-13;2015-11-19;2017-07-16;79
8713;86300;2013-05-07;2013-05-11;2013-05-31;110
8714;38788;2015-01-28;2015-02-09;2015-03-21;112
8715;80735;2014-10-27;2014-11-12;2014-11-22;130
8716;53834;2017-09-15;2017-09-19;2017-09-29;80
8717;26068;2016-11-22;2016-12-01;2018-06-13;91
8718;12056;2018-03-12;2018-03-24;2018-04-23;102
8719;31081;2017-04-23;2017-05-07;2017-06-06;106
8720;42806;2016-08-17;2016-09-02;2016-09-12;113
8721;85136;2017-05-13;2017-06-02;2017-07-02;103
8722;85054;2013-06-12;2013-07-01;2013-08-10;131
8723;87714;2017-01-13;2017-01-31;2017-02-20;92
8724;89930;2014-10-13;2014-10-18;2014-11-27;110
8725;23094;2014-01-02;2014-01-21;2014-02-20;111
8726;67722;2013-01-27;2013-03-05;2015-05-01;96
8727;45611;2015-11-10;2015-11-15;2015-12-25;118
8728;35867;2014-12-14;2014-12-27;2015-01-06;99
8729;17363;2013-07-25;2013-07-28;2013-08-27;104
8730;36509;2015-07-22;2015-08-01;2015-08-21;109
8731;72139;2014-08-28;2014-10-06;2016-03-25;94
8732;12658;2013-09-24;2013-10-04;2013-10-14;131
8733;61266;2014-04-16;2014-06-01;2014-07-01;86
8734;47423;2016-06-13;2016-06-21;2016-07-01;117
8735;17373;2017-05-05;2017-05-11;2017-06-20;125
8736;86296;2013-03-28;2013-04-10;2013-05-10;104
8737;42380;2018-01-15;2018-02-04;2018-06-01;89
8738;23366;2014-01-16;2014-01-25;2014-02-24;119
8739;41728;2018-03-22;2018-03-28;2018-12-08;109
8740;96308;2014-01-21;2014-01-30;2014-02-09;126
8741;53037;2015-08-20;2015-08-24;2015-09-23;139
8742;77317;2014-11-16;2014-11-21;2015-07-24;120
8743;30071;2018-08-16;2018-09-23;2018-12-01;103
8744;89164;2013-09-30;2013-10-11;2013-11-10;97
8745;47689;2015-06-11;2015-06-23;2018-10-03;64
8746;29186;2015-04-09;2015-04-16;2015-05-16;106
8747;83293;2013-06-20;2013-06-27;2014-03-25;110
8748;91108;2013-05-04;2013-05-17;2013-06-06;103
8749;70840;2016-08-08;2016-09-23;2016-10-03;96
8750;62876;2016-07-03;2016-07-23;2017-12-12;82
8751;95931;2018-06-12;2018-07-27;2018-09-05;83
8752;14337;2018-06-22;2018-06-30;2018-09-20;95
8753;26571;2017-02-14;2017-02-26;2017-10-30;102
8754;97606;2014-10-26;2014-11-05;2017-02-11;56
8755;92042;2016-08-21;2016-10-06;2016-10-26;100
8756;42353;2015-02-15;2015-04-02;2015-04-22;94
8757;55892;2014-01-31;2014-02-11;2014-02-21;119
8758;70569;2013-08-23;2013-10-08;2013-10-28;101
8759;53970;2014-02-27;2014-03-08;2016-05-06;89
8760;81617;2016-08-31;2016-09-19;2016-09-29;116
8761;18143;2017-09-26;2017-11-02;2018-01-22;82
8762;77885;2018-08-27;2018-10-06;2018-12-28;84
8763;44533;2017-09-08;2017-09-12;2017-10-12;118
8764;99351;2013-12-13;2013-12-16;2013-12-26;96
8765;24088;2017-02-08;2017-02-14;2017-10-19;106
8766;44223;2016-02-28;2016-03-19;2016-04-08;83
8767;28623;2016-12-10;2016-12-26;2017-01-15;83
8768;61487;2016-09-05;2016-09-17;2016-10-27;128
8769;98696;2018-07-25;2018-08-09;2018-12-27;82
8770;53409;2014-06-19;2014-06-24;2016-06-28;78
8771;38232;2014-04-15;2014-05-04;2014-06-03;100
8772;51986;2014-02-10;2014-03-20;2018-11-04;68
8773;75116;2013-10-10;2013-11-17;2017-03-18;58
8774;34616;2016-03-26;2016-05-02;2018-06-22;92
8775;26961;2015-12-03;2015-12-09;2018-05-31;80
8776;68471;2018-03-26;2018-05-07;2018-05-27;107
8777;50843;2014-10-10;2014-10-22;2014-11-21;128
8778;29754;2015-11-21;2015-12-09;2017-10-29;102
8779;78247;2013-08-16;2013-08-20;2013-09-19;122
8780;53643;2014-11-13;2014-11-22;2014-12-22;143
8781;36446;2015-12-05;2015-12-12;2016-01-21;92
8782;62023;2015-03-02;2015-03-05;2015-04-04;119
8783;36723;2014-06-14;2014-07-03;2018-11-23;61
8784;53827;2015-12-13;2016-01-26;2017-03-31;77
8785;85246;2014-10-29;2014-11-09;2014-12-19;101
8786;12644;2014-09-01;2014-09-12;2015-08-30;116
8787;66104;2017-07-20;2017-08-26;2018-08-04;96
8788;46828;2014-04-10;2014-05-18;2018-07-03;75
8789;25753;2014-06-22;2014-07-29;2016-09-01;91
8790;91799;2018-05-09;2018-05-12;2018-12-14;84
8791;82115;2018-03-24;2018-04-03;2018-04-23;91
8792;25889;2018-01-15;2018-01-31;2018-03-02;106
8793;52950;2013-12-12;2013-12-25;2014-01-24;126
8794;18302;2015-01-16;2015-02-23;2017-11-24;85
8795;83480;2018-01-02;2018-01-06;2018-01-16;105
8796;74564;2015-08-17;2015-08-20;2016-03-18;93
8797;54807;2018-09-16;2018-10-27;2018-12-26;110
8798;33494;2018-03-23;2018-04-02;2018-04-22;83
8799;70732;2017-06-07;2017-06-21;2018-02-21;86
8800;12258;2016-09-16;2016-10-03;2016-10-23;103
8801;23549;2016-11-02;2016-11-22;2016-12-02;115
8802;48249;2016-10-22;2016-11-09;2016-12-09;94
8803;96404;2016-12-13;2016-12-23;2017-02-01;82
8804;70572;2013-06-28;2013-07-16;2017-02-08;79
8805;56490;2013-02-07;2013-02-13;2015-03-11;97
8806;28118;2014-05-02;2014-05-20;2014-06-19;113
8807;82251;2017-08-21;2017-08-31;2017-09-20;127
8808;66515;2015-11-22;2016-01-02;2016-02-11;89
8809;25672;2015-04-19;2015-04-22;2015-05-12;106
8810;35037;2018-03-28;2018-04-05;2018-04-22;114
8811;49604;2016-11-13;2016-11-24;2017-02-04;87
8812;77270;2016-02-07;2016-02-23;2016-03-14;110
8813;96869;2018-06-07;2018-06-23;2018-08-02;84
8814;84697;2017-04-25;2017-05-05;2017-05-15;111
8815;37306;2013-12-27;2014-01-01;2014-01-21;110
8816;87607;2017-10-18;2017-11-03;2017-12-03;123
8817;39966;2014-12-30;2015-01-06;2015-01-26;92
8818;88806;2017-08-31;2017-09-08;2017-09-28;95
8819;62919;2017-06-28;2017-07-16;2017-07-31;109
8820;21693;2016-03-05;2016-03-25;2017-08-22;79
8821;97720;2014-02-17;2014-02-23;2014-03-15;94
8822;67764;2015-04-23;2015-05-09;2016-08-18;115
8823;65558;2013-01-07;2013-01-10;2013-01-20;126
8824;98225;2016-09-06;2016-09-19;2016-10-09;80
8825;34481;2014-12-01;2014-12-05;2014-12-15;117
8826;96376;2018-06-29;2018-08-10;2018-08-20;101
8827;31691;2018-06-05;2018-06-23;2018-07-13;119
8828;89410;2018-08-07;2018-08-12;2018-08-28;100
8829;30715;2017-04-26;2017-06-06;2018-10-19;93
8830;70943;2013-07-21;2013-07-31;2015-12-29;94
8831;85127;2013-02-18;2013-03-04;2015-08-22;88
8832;43155;2016-07-24;2016-09-08;2016-09-18;116
8833;57802;2018-08-09;2018-08-25;2018-11-17;90
8834;49184;2016-01-22;2016-02-05;2017-11-17;110
8835;74714;2016-03-06;2016-03-26;2016-04-15;126
8836;15808;2017-05-12;2017-05-17;2017-05-27;100
8837;66768;2016-10-07;2016-10-19;2017-03-26;69
8838;60430;2015-11-08;2015-11-20;2015-12-20;108
8839;35167;2013-03-22;2013-05-01;2013-06-10;123
8840;78547;2018-01-01;2018-01-14;2018-01-24;100
8841;34580;2014-09-20;2014-09-30;2014-10-20;122
8842;14629;2016-08-27;2016-10-04;2017-06-10;72
8843;64202;2015-02-08;2015-02-17;2018-01-31;92
8844;39881;2015-10-11;2015-10-25;2015-11-04;112
8845;21091;2017-12-16;2018-01-03;2018-01-13;87
8846;45540;2018-09-27;2018-10-07;2018-11-16;96
8847;54533;2016-12-14;2017-01-01;2017-01-11;84
8848;25988;2013-09-28;2013-11-05;2018-02-04;44
8849;17606;2016-06-15;2016-06-23;2016-07-23;91
8850;25486;2018-08-27;2018-09-10;2018-10-04;101
8851;41155;2015-11-02;2015-11-21;2015-12-31;80
8852;50791;2017-07-17;2017-07-20;2017-07-30;128
8853;43586;2016-02-20;2016-03-03;2016-09-05;92
8854;14406;2013-06-06;2013-07-14;2013-09-29;139
8855;70570;2016-05-23;2016-06-08;2016-07-18;95
8856;69912;2016-11-15;2016-12-03;2018-05-24;72
8857;72027;2013-03-19;2013-04-07;2013-07-03;105
8858;98745;2015-02-25;2015-03-07;2015-03-17;104
8859;10422;2017-03-17;2017-04-01;2017-05-16;114
8860;98069;2017-12-03;2017-12-17;2018-01-06;89
8861;66306;2014-12-01;2014-12-10;2017-09-05;85
8862;66891;2014-06-24;2014-06-30;2014-08-09;124
8863;92687;2015-03-04;2015-03-19;2015-04-08;107
8864;35404;2016-11-07;2016-11-19;2016-12-19;114
8865;84022;2013-12-15;2013-12-29;2014-02-07;90
8866;36158;2013-05-17;2013-05-26;2018-07-09;66
8867;92356;2015-03-27;2015-04-10;2017-09-29;71
8868;26571;2017-04-22;2017-04-30;2017-05-10;89
8869;51140;2018-07-01;2018-07-10;2018-07-20;80
8870;18882;2015-03-08;2015-03-15;2015-04-14;122
8871;69244;2013-07-08;2013-07-17;2013-08-26;97
8872;80827;2015-07-13;2015-07-20;2015-07-30;122
8873;47771;2016-12-16;2017-01-03;2017-03-29;83
8874;94679;2014-08-22;2014-08-28;2014-09-17;138
8875;14902;2013-09-12;2013-09-17;2016-05-14;94
8876;61703;2017-12-23;2018-01-02;2018-11-14;81
8877;33823;2018-06-21;2018-06-27;2018-07-17;108
8878;64200;2013-04-23;2013-05-09;2015-09-12;92
8879;79659;2013-08-04;2013-08-07;2013-08-17;114
8880;32764;2014-10-25;2014-12-03;2016-08-30;77
8881;93905;2018-09-08;2018-09-21;2018-10-11;98
8882;31383;2013-12-05;2014-01-12;2014-07-11;91
8883;94601;2017-01-05;2017-01-15;2018-09-09;83
8884;77845;2014-02-15;2014-02-24;2014-03-26;117
